genes or gene models annotated to only one Plant Ontology plant embryo development stage,,,,,,
"Arabidopsis thaliana, plant embryo globular stage (PO:0001185)","Arabidopsis thaliana, plant embryo bilateral stage (PO:0004507)","Arabidopsis thaliana, plant embryo cotyledonary stage (PO:0001078)","Arabidopsis thaliana,  mature plant embryo stage (PO:0001081)","Zea mays, plant proembryo stage (PO::0001180)","Zea mays,  plant embryo coleoptilar stage (PO:0001094)","Zea mays, plant embryo true leaf formation stage (PO:0001095)"
AT3G02810,,,,GRMZM2G106185,,GRMZM2G057637   
AT3G02885,,,,GRMZM2G106501,,GRMZM2G057690   
AT3G02940,,,,GRMZM2G106560,,GRMZM2G057795   
AT3G02970,,,,GRMZM2G106836,,GRMZM2G057914   
AT3G03240,,,,GRMZM2G107027,,GRMZM2G058075   
AT3G03430,,,,GRMZM2G108615,,GRMZM2G058144   
AT3G03670,,,,GRMZM2G108959,,GRMZM2G058227   
AT3G03800,,,,GRMZM2G109340,,GRMZM2G059052   
AT3G04000,,,,GRMZM2G109515,,GRMZM2G059088   
AT3G04070,,,,GRMZM2G109814,,GRMZM2G059188   
AT3G04360,,,,GRMZM2G110832,,GRMZM2G059299   
AT3G04540,,,,GRMZM2G111136,,GRMZM2G059339   
AT3G04720,,,,GRMZM2G111354,,GRMZM2G059502   
AT3G05460,,,,GRMZM2G111609,,GRMZM2G059526   
AT3G05610,,,,GRMZM2G112039,,GRMZM2G059663   
AT3G05890,,,,GRMZM2G112154,,GRMZM2G059717   
AT3G05930,,,,GRMZM2G112309,,GRMZM2G060236   
AT3G06260,,,,GRMZM2G112792,,GRMZM2G060249   
AT3G06420,,,,GRMZM2G113002,,GRMZM2G060937   
AT3G06830,,,,GRMZM2G113098,,GRMZM2G061046   
AT3G07820,,,,GRMZM2G113167,,GRMZM2G061292   
AT3G08970,,,,GRMZM2G113191,,GRMZM2G061303   
AT3G09530,,,,GRMZM2G113594,,GRMZM2G061568   
AT3G09870,,,,GRMZM2G113761,,GRMZM2G061574   
AT3G10340,,,,GRMZM2G113779,,GRMZM2G061751   
AT3G10560,,,,GRMZM2G113792,,GRMZM2G061941   
AT3G10780,,,,GRMZM2G114137,,GRMZM2G061963   
AT3G10890,,,,GRMZM2G114503,,GRMZM2G062544   
AT3G10930,,,,GRMZM2G114550,,GRMZM2G062618   
AT3G11430,,,,GRMZM2G114639,,GRMZM2G062628   
AT3G11660,,,,GRMZM2G116185,,GRMZM2G062651   
AT3G11750,,,,GRMZM2G116846,,GRMZM2G062844   
AT3G12000,,,,GRMZM2G117319,,GRMZM2G063126   
AT3G13390,,,,GRMZM2G117558,,GRMZM2G063259   
AT3G13400,,,,GRMZM2G117872,,GRMZM2G064530   
AT3G13540,,,,GRMZM2G117940,,GRMZM2G064626   
AT3G13730,,,,GRMZM2G117942,,GRMZM2G064948   
AT3G14280,,,,GRMZM2G117971,,GRMZM2G064969   
AT3G14520,,,,GRMZM2G118119,,GRMZM2G065088   
AT3G14620,,,,GRMZM2G118587,,GRMZM2G065259   
AT3G14850,,,,GRMZM2G118746,,GRMZM2G065290   
AT3G15500,,,,GRMZM2G118873,,GRMZM2G065522   
AT3G15760,,,,GRMZM2G119150,,GRMZM2G065781   
AT3G16040,,,,GRMZM2G119449,,GRMZM2G065871   
AT3G16920,,,,GRMZM2G119693,,GRMZM2G065939   
AT3G17060,,,,GRMZM2G120132,,GRMZM2G066029   
AT3G17230,,,,GRMZM2G120182,,GRMZM2G066047   
AT3G17980,,,,GRMZM2G121308,,GRMZM2G066049   
AT3G18560,,,,GRMZM2G121621,,GRMZM2G066107   
AT3G18660,,,,GRMZM2G122577,,GRMZM2G066142   
AT3G19020,,,,GRMZM2G123276,,GRMZM2G066213   
AT3G19480,,,,GRMZM2G123486,,GRMZM2G066341   
AT3G19500,,,,GRMZM2G123996,,GRMZM2G066805   
AT3G19580,,,,GRMZM2G124423,,GRMZM2G066978   
AT3G19620,,,,GRMZM2G125482,,GRMZM2G067205   
AT3G20190,,,,GRMZM2G125571,,GRMZM2G067235   
AT3G20210,,,,GRMZM2G125669,,GRMZM2G067274   
AT3G20220,,,,GRMZM2G125931,,GRMZM2G067448   
AT3G20520,,,,GRMZM2G126285,,GRMZM2G067450   
AT3G20530,,,,GRMZM2G126582,,GRMZM2G067485   
AT3G20580,,,,GRMZM2G126742,,GRMZM2G067540   
AT3G20865,,,,GRMZM2G126749,,GRMZM2G067691   
AT3G21180,,,,GRMZM2G126763,,GRMZM2G067716   
AT3G21230,,,,GRMZM2G127421,,GRMZM2G068647   
AT3G21500,,,,GRMZM2G127524,,GRMZM2G068742   
AT3G21550,,,,GRMZM2G127650,,GRMZM2G068989   
AT3G21570,,,,GRMZM2G127695,,GRMZM2G069082   
AT3G21700,,,,GRMZM2G127982,,GRMZM2G069102   
AT3G21710,,,,GRMZM2G129157,,GRMZM2G069146   
AT3G22600,,,,GRMZM2G130333,,GRMZM2G069308   
AT3G22620,,,,GRMZM2G131650,,GRMZM2G069370   
AT3G22910,,,,GRMZM2G131749,,GRMZM2G069444   
AT3G23870,,,,GRMZM2G132007,,GRMZM2G069454   
AT3G24510,,,,GRMZM2G133836,,GRMZM2G069722   
AT3G24715,,,,GRMZM2G134066,,GRMZM2G070092   
AT3G25165,,,,GRMZM2G134067,,GRMZM2G070295   
AT3G25170,,,,GRMZM2G134846,,GRMZM2G070302   
AT3G25260,,,,GRMZM2G134886,,GRMZM2G070455   
AT3G25290,,,,GRMZM2G135019,,GRMZM2G070575   
AT3G25420,,,,GRMZM2G135165,,GRMZM2G070620   
AT3G26110,,,,GRMZM2G135378,,GRMZM2G070713   
AT3G26140,,,,GRMZM2G135385,,GRMZM2G070837   
AT3G26860,,,,GRMZM2G135444,,GRMZM2G071405   
AT3G26880,,,,GRMZM2G135703,,GRMZM2G071654   
AT3G27810,,,,GRMZM2G136453,,GRMZM2G071750   
AT3G28007,,,,GRMZM2G136687,,GRMZM2G072218   
AT3G28270,,,,GRMZM2G136697,,GRMZM2G072371   
AT3G28340,,,,GRMZM2G136910,,GRMZM2G072493   
AT3G28740,,,,GRMZM2G137387,,GRMZM2G072814   
AT3G28750,,,,GRMZM2G137532,,GRMZM2G072890   
AT3G28790,,,,GRMZM2G139193,,GRMZM2G073134   
AT3G28830,,,,GRMZM2G139284,,GRMZM2G073377   
AT3G28980,,,,GRMZM2G139406,,GRMZM2G073823   
AT3G43120,,,,GRMZM2G139803,,GRMZM2G073884   
AT3G43270,,,,GRMZM2G139933,,GRMZM2G074095   
AT3G43860,,,,GRMZM2G140170,,GRMZM2G074236   
AT3G44540,,,,GRMZM2G140527,,GRMZM2G074361   
AT3G45280,,,,GRMZM2G140901,,GRMZM2G074540   
AT3G45680,,,,GRMZM2G141353,,GRMZM2G074716   
AT3G45940,,,,GRMZM2G141461,,GRMZM2G074761   
AT3G45970,,,,GRMZM2G141632,,GRMZM2G075042   
AT3G46110,,,,GRMZM2G141762,,GRMZM2G075064   
AT3G46230,,,,GRMZM2G141819,,GRMZM2G075244   
AT3G47440,,,,GRMZM2G142093,,GRMZM2G075247   
AT3G48580,,,,GRMZM2G142680,,GRMZM2G075315   
AT3G48720,,,,GRMZM2G142962,,GRMZM2G075386   
AT3G49210,,,,GRMZM2G143625,,GRMZM2G075436   
AT3G49270,,,,GRMZM2G143812,,GRMZM2G075461   
AT3G49300,,,,GRMZM2G144530,,GRMZM2G075537   
AT3G49780,,,,GRMZM2G144982,,GRMZM2G075606   
AT3G50310,,,,GRMZM2G145275,,GRMZM2G075678   
AT3G50350,,,,GRMZM2G145552,,GRMZM2G076356   
AT3G50900,,,,GRMZM2G145589,,GRMZM2G076549   
AT3G50970,,,,GRMZM2G145909,,GRMZM2G076634   
AT3G51400,,,,GRMZM2G146034,,GRMZM2G077008   
AT3G52400,,,,GRMZM2G146130,,GRMZM2G077069   
AT3G52460,,,,GRMZM2G146234,,GRMZM2G077074   
AT3G52600,,,,GRMZM2G146308,,GRMZM2G077127   
AT3G53510,,,,GRMZM2G146627,,GRMZM2G078058   
AT3G54140,,,,GRMZM2G147373,,GRMZM2G078129   
AT3G54940,,,,GRMZM2G147452,,GRMZM2G078543   
AT3G55700,,,,GRMZM2G147698,,GRMZM2G078650   
AT3G55950,,,,GRMZM2G147867,,GRMZM2G078723   
AT3G55970,,,,GRMZM2G148534,,GRMZM2G079067   
AT3G56060,,,,GRMZM2G148790,,GRMZM2G079185   
AT3G56200,,,,GRMZM2G148864,,GRMZM2G079321   
AT3G56610,,,,GRMZM2G149216,,GRMZM2G079883   
AT3G57250,,,,GRMZM2G149392,,GRMZM2G079925   
AT3G57840,,,,GRMZM2G150198,,GRMZM2G080111   
AT3G57850,,,,GRMZM2G150537,,GRMZM2G080295   
AT3G57950,,,,GRMZM2G150724,,GRMZM2G080516   
AT3G59220,,,,GRMZM2G150729,,GRMZM2G080931   
AT3G59480,,,,GRMZM2G151656,,GRMZM2G081016   
AT3G59850,,,,GRMZM2G151720,,GRMZM2G081441   
AT3G59900,,,,GRMZM2G152354,,GRMZM2G081500   
AT3G60290,,,,GRMZM2G152781,,GRMZM2G081548   
AT3G60420,,,,GRMZM2G152894,,GRMZM2G081794   
AT3G61210,,,,GRMZM2G153351,,GRMZM2G081953   
AT3G61230,,,,GRMZM2G153666,,GRMZM2G082227   
AT3G61930,,,,GRMZM2G154056,,GRMZM2G082362   
AT3G62020,,,,GRMZM2G154078,,GRMZM2G082630   
AT3G62170,,,,GRMZM2G154245,,GRMZM2G083109   
AT3G62180,,,,GRMZM2G154508,,GRMZM2G083239   
AT3G62230,,,,GRMZM2G154523,,GRMZM2G083292   
AT3G62710,,,,GRMZM2G154578,,GRMZM2G083474   
AT3G62860,,,,GRMZM2G154685,,GRMZM2G083538   
AT3G63470,,,,GRMZM2G155217,,GRMZM2G083711   
AT4G00350,,,,GRMZM2G155253,,GRMZM2G083850   
AT4G00360,,,,GRMZM2G155445,,GRMZM2G083875   
AT4G01720,,,,GRMZM2G156301,,GRMZM2G084249   
AT4G01970,,,,GRMZM2G156372,,GRMZM2G084389   
AT4G02250,,,,GRMZM2G156392,,GRMZM2G084486   
AT4G02380,,,,GRMZM2G156451,,GRMZM2G084496   
AT4G02410,,,,GRMZM2G156506,,GRMZM2G084794   
AT4G02700,,,,GRMZM2G157046,,GRMZM2G085022   
AT4G03290,,,,GRMZM2G157168,,GRMZM2G085035   
AT4G03320,,,,GRMZM2G158013,,GRMZM2G085113   
AT4G04460,,,,GRMZM2G158328,,GRMZM2G085176   
AT4G04930,,,,GRMZM2G159008,,GRMZM2G085218   
AT4G09090,,,,GRMZM2G159711,,GRMZM2G085918   
AT4G09820,,,,GRMZM2G160614,,GRMZM2G085945   
AT4G09950,,,,GRMZM2G160840,,GRMZM2G086136   
AT4G10120,,,,GRMZM2G160917,,GRMZM2G086277   
AT4G10250,,,,GRMZM2G161097,,GRMZM2G086530   
AT4G11290,,,,GRMZM2G161696,,GRMZM2G086590   
AT4G11510,,,,GRMZM2G162466,,GRMZM2G086835   
AT4G11760,,,,GRMZM2G162525,,GRMZM2G086876   
AT4G12410,,,,GRMZM2G162675,,GRMZM2G087089   
AT4G12960,,,,GRMZM2G162677,,GRMZM2G087103   
AT4G13450,,,,GRMZM2G162758,,GRMZM2G087111   
AT4G13560,,,,GRMZM2G163211,,GRMZM2G087416   
AT4G13840,,,,GRMZM2G163283,,GRMZM2G087441   
AT4G14465,,,,GRMZM2G163535,,GRMZM2G087768   
AT4G14580,,,,GRMZM2G163633,,GRMZM2G087875   
AT4G14810,,,,GRMZM2G163683,,GRMZM2G088096   
AT4G15530,,,,GRMZM2G164482,,GRMZM2G088116   
AT4G15550,,,,GRMZM2G164781,,GRMZM2G088153   
AT4G15610,,,,GRMZM2G164814,,GRMZM2G088258   
AT4G15750,,,,GRMZM2G165387,,GRMZM2G088417   
AT4G15980,,,,GRMZM2G165638,,GRMZM2G088845   
AT4G16400,,,,GRMZM2G165655,,GRMZM2G089137   
AT4G16515,,,,GRMZM2G165757,,GRMZM2G089282   
AT4G16640,,,,GRMZM2G165961,,GRMZM2G089285   
AT4G16745,,,,GRMZM2G166132,,GRMZM2G089357   
AT4G16900,,,,GRMZM2G166195,,GRMZM2G089673   
AT4G17470,,,,GRMZM2G166665,,GRMZM2G089948   
AT4G17660,,,,GRMZM2G166877,,GRMZM2G089958   
AT4G17860,,,,GRMZM2G166899,,GRMZM2G090010   
AT4G18010,,,,GRMZM2G168016,,GRMZM2G090328   
AT4G18280,,,,GRMZM2G168108,,GRMZM2G090528   
AT4G18395,,,,GRMZM2G168608,,GRMZM2G090576   
AT4G18540,,,,GRMZM2G168976,,GRMZM2G090603   
AT4G18780,,,,GRMZM2G169005,,GRMZM2G090688   
AT4G19460,,,,GRMZM2G169704,,GRMZM2G090732   
AT4G19690,,,,GRMZM2G169782,,GRMZM2G091191   
AT4G19810,,,,GRMZM2G169785,,GRMZM2G091320   
AT4G19840,,,,GRMZM2G169825,,GRMZM2G091468   
AT4G20800,,,,GRMZM2G169947,,GRMZM2G091535   
AT4G20840,,,,GRMZM2G169973,,GRMZM2G091555   
AT4G21120,,,,GRMZM2G170520,,GRMZM2G091672   
AT4G21630,,,,GRMZM2G170577,,GRMZM2G091837   
AT4G22050,,,,GRMZM2G171349,,GRMZM2G092323   
AT4G22160,,,,GRMZM2G171390,,GRMZM2G092442   
AT4G22470,,,,GRMZM2G171460,,GRMZM2G092483   
AT4G22730,,,,GRMZM2G173315,,GRMZM2G092517   
AT4G23493,,,,GRMZM2G173718,,GRMZM2G092533   
AT4G23496,,,,GRMZM2G174099,,GRMZM2G092590   
AT4G24640,,,,GRMZM2G174255,,GRMZM2G092835   
AT4G25490,,,,GRMZM2G174394,,GRMZM2G093164   
AT4G25530,,,,GRMZM2G174680,,GRMZM2G093408   
AT4G25590,,,,GRMZM2G174699,,GRMZM2G093595   
AT4G26150,,,,GRMZM2G174773,,GRMZM2G093660   
AT4G26530,,,,GRMZM2G175396,,GRMZM2G093772   
AT4G26590,,,,GRMZM2G175398,,GRMZM2G094210   
AT4G27580,,,,GRMZM2G176718,,GRMZM2G094356   
AT4G27652,,,,GRMZM2G176968,,GRMZM2G094953   
AT4G27654,,,,GRMZM2G177076,,GRMZM2G095254   
AT4G27657,,,,GRMZM2G177726,,GRMZM2G096395   
AT4G27860,,,,GRMZM2G177895,,GRMZM2G096407   
AT4G29285,,,,GRMZM2G178817,,GRMZM2G096431   
AT4G30070,,,,GRMZM2G178852,,GRMZM2G096435   
AT4G30140,,,,GRMZM2G179349,,GRMZM2G096680   
AT4G30290,,,,GRMZM2G179733,,GRMZM2G096812   
AT4G30430,,,,GRMZM2G179907,,GRMZM2G097340   
AT4G32105,,,,GRMZM2G180080,,GRMZM2G097636   
AT4G32170,,,,GRMZM2G180190,,GRMZM2G097872   
AT4G33420,,,,GRMZM2G180782,,GRMZM2G098203   
AT4G33550,,,,GRMZM2G181231,,GRMZM2G098377   
AT4G33600,,,,GRMZM2G300031,,GRMZM2G098460   
AT4G33810,,,,GRMZM2G302074,,GRMZM2G098474   
AT4G34138,,,,GRMZM2G304897,,GRMZM2G098744   
AT4G34250,,,,GRMZM2G306259,,GRMZM2G098750   
AT4G34440,,,,GRMZM2G309152,,GRMZM2G099297   
AT4G34940,,,,GRMZM2G310840,,GRMZM2G099557   
AT4G35010,,,,GRMZM2G311680,,GRMZM2G099577   
AT4G35060,,,,GRMZM2G315726,,GRMZM2G099642   
AT4G35110,,,,GRMZM2G316275,,GRMZM2G099839   
AT4G35180,,,,GRMZM2G316474,,GRMZM2G100020   
AT4G35350,,,,GRMZM2G316487,,GRMZM2G100133   
AT4G35720,,,,GRMZM2G316748,,GRMZM2G100234   
AT4G35725,,,,GRMZM2G316749,,GRMZM2G100597   
AT4G35985,,,,GRMZM2G317336,,GRMZM2G100931   
AT4G36110,,,,GRMZM2G319062,,GRMZM2G100976   
AT4G36430,,,,GRMZM2G319150,,GRMZM2G101245   
AT4G36490,,,,GRMZM2G319625,,GRMZM2G101260   
AT4G36670,,,,GRMZM2G319998,,GRMZM2G101509   
AT4G36770,,,,GRMZM2G320023,,GRMZM2G101519   
AT4G37050,,,,GRMZM2G320175,,GRMZM2G101576   
AT4G37990,,,,GRMZM2G323013,,GRMZM2G101605   
AT4G38080,,,,GRMZM2G323060,,GRMZM2G101628   
AT4G38190,,,,GRMZM2G323479,,GRMZM2G101646   
AT4G38860,,,,GRMZM2G323553,,GRMZM2G101863   
AT4G39030,,,,GRMZM2G324090,,GRMZM2G101872   
AT4G39110,,,,GRMZM2G324478,,GRMZM2G102180   
AT4G39180,,,,GRMZM2G325238,,GRMZM2G102216   
AT4G39490,,,,GRMZM2G326465,,GRMZM2G102510   
AT4G39610,,,,GRMZM2G328908,,GRMZM2G102550   
AT4G39640,,,,GRMZM2G329088,,GRMZM2G102860   
AT4G39670,,,,GRMZM2G329371,,GRMZM2G102890   
AT5G01180,,,,GRMZM2G329655,,GRMZM2G102908   
AT5G01520,,,,GRMZM2G330035,,GRMZM2G102929   
AT5G01540,,,,GRMZM2G330381,,GRMZM2G103169   
AT5G01880,,,,GRMZM2G331720,,GRMZM2G103204   
AT5G02020,,,,GRMZM2G333416,,GRMZM2G103247   
AT5G02180,,,,GRMZM2G334588,,GRMZM2G103251   
AT5G02420,,,,GRMZM2G335052,,GRMZM2G103517   
AT5G03795,,,,GRMZM2G335280,,GRMZM2G103559   
AT5G03930,,,,GRMZM2G335358,,GRMZM2G103793   
AT5G03960,,,,GRMZM2G335930,,GRMZM2G104074   
AT5G04180,,,,GRMZM2G336800,,GRMZM2G104291   
AT5G04200,,,,GRMZM2G338465,,GRMZM2G104440   
AT5G04220,,,,GRMZM2G339107,,GRMZM2G104768   
AT5G04500,,,,GRMZM2G340084,,GRMZM2G104789   
AT5G05340,,,,GRMZM2G340224,,GRMZM2G104829   
AT5G05600,,,,GRMZM2G340968,,GRMZM2G104961   
AT5G05960,,,,GRMZM2G341304,,GRMZM2G104989   
AT5G07080,,,,GRMZM2G341309,,GRMZM2G105065   
AT5G07110,,,,GRMZM2G342033,,GRMZM2G105158   
AT5G07220,,,,GRMZM2G343157,,GRMZM2G105185   
AT5G07420,,,,GRMZM2G343360,,GRMZM2G105417   
AT5G07430,,,,GRMZM2G343365,,GRMZM2G105522   
AT5G07680,,,,GRMZM2G343828,,GRMZM2G105579   
AT5G08600,,,,GRMZM2G344339,,GRMZM2G105617   
AT5G09370,,,,GRMZM2G345622,,GRMZM2G105682   
AT5G09480,,,,GRMZM2G350783,,GRMZM2G105933   
AT5G09500,,,,GRMZM2G351977,,GRMZM2G105982   
AT5G09530,,,,GRMZM2G352339,,GRMZM2G106164   
AT5G09730,,,,GRMZM2G352439,,GRMZM2G106297   
AT5G09990,,,,GRMZM2G352627,,GRMZM2G106980   
AT5G10100,,,,GRMZM2G354253,,GRMZM2G107096   
AT5G10180,,,,GRMZM2G355368,,GRMZM2G107121   
AT5G10260,,,,GRMZM2G358009,,GRMZM2G107172   
AT5G10695,,,,GRMZM2G358038,,GRMZM2G107211   
AT5G10800,,,,GRMZM2G360234,,GRMZM2G107276   
AT5G11360,,,,GRMZM2G361862,,GRMZM2G107322   
AT5G11940,,,,GRMZM2G362778,,GRMZM2G107504   
AT5G12000,,,,GRMZM2G363183,,GRMZM2G107570   
AT5G12020,,,,GRMZM2G363186,,GRMZM2G107715   
AT5G12030,,,,GRMZM2G363552,,GRMZM2G107754   
AT5G12180,,,,GRMZM2G364131,,GRMZM2G108254   
AT5G12380,,,,GRMZM2G364328,,GRMZM2G108576   
AT5G13170,,,,GRMZM2G364867,,GRMZM2G108668   
AT5G13320,,,,GRMZM2G367701,,GRMZM2G108847   
AT5G13580,,,,GRMZM2G368917,,GRMZM2G108859   
AT5G13670,,,,GRMZM2G369018,,GRMZM2G108865   
AT5G14000,,,,GRMZM2G369607,,GRMZM2G108997   
AT5G14130,,,,GRMZM2G369629,,GRMZM2G109120   
AT5G14150,,,,GRMZM2G370044,,GRMZM2G109144   
AT5G14380,,,,GRMZM2G371628,,GRMZM2G109671   
AT5G15110,,,,GRMZM2G372684,,GRMZM2G109738   
AT5G16500,,,,GRMZM2G373023,,GRMZM2G109892   
AT5G16970,,,,GRMZM2G374302,,GRMZM2G109969   
AT5G17330,,,,GRMZM2G374323,,GRMZM2G109985   
AT5G18060,,,,GRMZM2G375699,,GRMZM2G110080   
AT5G18130,,,,GRMZM2G375707,,GRMZM2G110107   
AT5G18240,,,,GRMZM2G377780,,GRMZM2G110140   
AT5G18270,,,,GRMZM2G377787,,GRMZM2G110242   
AT5G18290,,,,GRMZM2G377855,,GRMZM2G110299   
AT5G18600,,,,GRMZM2G378054,,GRMZM2G110330   
AT5G18910,,,,GRMZM2G378681,,GRMZM2G110358   
AT5G19580,,,,GRMZM2G380286,,GRMZM2G110511   
AT5G19600,,,,GRMZM2G381025,,GRMZM2G110739   
AT5G19880,,,,GRMZM2G381378,,GRMZM2G110794   
AT5G20230,,,,GRMZM2G381429,,GRMZM2G110858   
AT5G20330,,,,GRMZM2G381842,,GRMZM2G111112   
AT5G20390,,,,GRMZM2G382762,,GRMZM2G111482   
AT5G20690,,,,GRMZM2G385428,,GRMZM2G112075   
AT5G20820,,,,GRMZM2G386489,,GRMZM2G112159   
AT5G20960,,,,GRMZM2G388587,,GRMZM2G112617   
AT5G22300,,,,GRMZM2G388608,,GRMZM2G112623   
AT5G22310,,,,GRMZM2G388684,,GRMZM2G112629   
AT5G22420,,,,GRMZM2G392689,,GRMZM2G112745   
AT5G22970,,,,GRMZM2G393673,,GRMZM2G113011   
AT5G22980,,,,GRMZM2G393762,,GRMZM2G113078   
AT5G23480,,,,GRMZM2G394450,,GRMZM2G113229   
AT5G23960,,,,GRMZM2G394465,,GRMZM2G113866   
AT5G24030,,,,GRMZM2G400974,,GRMZM2G113883   
AT5G24316,,,,GRMZM2G401331,,GRMZM2G113895   
AT5G24480,,,,GRMZM2G401511,,GRMZM2G114119   
AT5G24660,,,,GRMZM2G401521,,GRMZM2G114149   
AT5G25110,,,,GRMZM2G401883,,GRMZM2G114186   
AT5G25340,,,,GRMZM2G401947,,GRMZM2G114232   
AT5G25390,,,,GRMZM2G402977,,GRMZM2G114354   
AT5G25470,,,,GRMZM2G403007,,GRMZM2G114518   
AT5G25880,,,,GRMZM2G404316,,GRMZM2G114578   
AT5G25890,,,,GRMZM2G404443,,GRMZM2G115133   
AT5G26060,,,,GRMZM2G404676,,GRMZM2G115388   
AT5G26330,,,,GRMZM2G404888,,GRMZM2G115589   
AT5G26340,,,,GRMZM2G404895,,GRMZM2G115698   
AT5G26700,,,,GRMZM2G405459,,GRMZM2G115909   
AT5G27350,,,,GRMZM2G405770,,GRMZM2G116335   
AT5G27870,,,,GRMZM2G407119,,GRMZM2G116496   
AT5G28680,,,,GRMZM2G409771,,GRMZM2G116520   
AT5G29000,,,,GRMZM2G410083,,GRMZM2G116685   
AT5G33340,,,,GRMZM2G410352,,GRMZM2G117016   
AT5G36220,,,,GRMZM2G410499,,GRMZM2G117139   
AT5G37170,,,,GRMZM2G412440,,GRMZM2G117230   
AT5G38330,,,,GRMZM2G413788,,GRMZM2G117281   
AT5G38610,,,,GRMZM2G414047,,GRMZM2G117497   
AT5G38760,,,,GRMZM2G414537,,GRMZM2G117603   
AT5G38900,,,,GRMZM2G414620,,GRMZM2G117673   
AT5G39090,,,,GRMZM2G414826,,GRMZM2G117861   
AT5G39400,,,,GRMZM2G415077,,GRMZM2G117878   
AT5G39420,,,,GRMZM2G415535,,GRMZM2G117910   
AT5G39610,,,,GRMZM2G416935,,GRMZM2G118173   
AT5G39880,,,,GRMZM2G416965,,GRMZM2G118725   
AT5G40020,,,,GRMZM2G418111,,GRMZM2G119023   
AT5G40155,,,,GRMZM2G420448,,GRMZM2G119663   
AT5G40350,,,,GRMZM2G420772,,GRMZM2G119705   
AT5G40690,,,,GRMZM2G422240,,GRMZM2G119717   
AT5G41040,,,,GRMZM2G423116,,GRMZM2G119823   
AT5G41400,,,,GRMZM2G423561,,GRMZM2G119999   
AT5G41900,,,,GRMZM2G424112,,GRMZM2G120026   
AT5G42180,,,,GRMZM2G426467,,GRMZM2G120198   
AT5G42230,,,,GRMZM2G426732,,GRMZM2G120210   
AT5G42490,,,,GRMZM2G427319,,GRMZM2G120244   
AT5G42680,,,,GRMZM2G427815,,GRMZM2G120401   
AT5G42955,,,,GRMZM2G429139,,GRMZM2G120539   
AT5G44260,,,,GRMZM2G429842,,GRMZM2G120621   
AT5G44270,,,,GRMZM2G430353,,GRMZM2G120631   
AT5G44350,,,,GRMZM2G431018,,GRMZM2G120832   
AT5G44390,,,,GRMZM2G432644,,GRMZM2G120964   
AT5G44440,,,,GRMZM2G433590,,GRMZM2G121229   
AT5G44480,,,,GRMZM2G433791,,GRMZM2G121502   
AT5G44870,,,,GRMZM2G433795,,GRMZM2G121792   
AT5G45080,,,,GRMZM2G434541,,GRMZM2G122193   
AT5G45880,,,,GRMZM2G435402,,GRMZM2G122280   
AT5G46050,,,,GRMZM2G437758,,GRMZM2G122357   
AT5G46115,,,,GRMZM2G437912,,GRMZM2G122406   
AT5G46240,,,,GRMZM2G438243,,GRMZM2G122418   
AT5G46270,,,,GRMZM2G438260,,GRMZM2G122431   
AT5G46300,,,,GRMZM2G439784,,GRMZM2G122654   
AT5G46320,,,,GRMZM2G439860,,GRMZM2G122816   
AT5G46330,,,,GRMZM2G442000,,GRMZM2G123016   
AT5G46540,,,,GRMZM2G443888,,GRMZM2G123202   
AT5G46770,,,,GRMZM2G444073,,GRMZM2G123394   
AT5G47000,,,,GRMZM2G444560,,GRMZM2G123629   
AT5G47470,,,,GRMZM2G447271,,GRMZM2G123654   
AT5G47530,,,,GRMZM2G448126,,GRMZM2G124011   
AT5G47920,,,,GRMZM2G448710,,GRMZM2G124037   
AT5G48400,,,,GRMZM2G451930,,GRMZM2G124179   
AT5G48950,,,,GRMZM2G451975,,GRMZM2G124198   
AT5G49130,,,,GRMZM2G452896,,GRMZM2G124566   
AT5G49180,,,,GRMZM2G455124,,GRMZM2G124663   
AT5G49520,,,,GRMZM2G456669,,GRMZM2G124799   
AT5G49660,,,,GRMZM2G457132,,GRMZM2G124938   
AT5G50030,,,,GRMZM2G458159,,GRMZM2G125034   
AT5G50200,,,,GRMZM2G459610,,GRMZM2G125165   
AT5G50260,,,,GRMZM2G460869,,GRMZM2G125255   
AT5G50335,,,,GRMZM2G461625,,GRMZM2G125731   
AT5G50830,,,,GRMZM2G463157,,GRMZM2G125839   
AT5G51270,,,,GRMZM2G463471,,GRMZM2G125853   
AT5G52190,,,,GRMZM2G463986,,GRMZM2G126062   
AT5G52250,,,,GRMZM2G464013,,GRMZM2G126083   
AT5G52400,,,,GRMZM2G465133,,GRMZM2G126734   
AT5G52830,,,,GRMZM2G465144,,GRMZM2G126986   
AT5G52975,,,,GRMZM2G466532,,GRMZM2G126990   
AT5G53110,,,,GRMZM2G468056,,GRMZM2G127087   
AT5G53250,,,,GRMZM2G468821,,GRMZM2G127342   
AT5G53710,,,,GRMZM2G471304,,GRMZM2G127431   
AT5G53870,,,,GRMZM2G471335,,GRMZM2G127789   
AT5G54095,,,,GRMZM2G471600,,GRMZM2G127945   
AT5G55050,,,,GRMZM2G472655,,GRMZM2G128072   
AT5G55490,,,,GRMZM2G472690,,GRMZM2G128212   
AT5G55980,,,,GRMZM2G473147,,GRMZM2G128219   
AT5G56200,,,,GRMZM2G474324,,GRMZM2G128354   
AT5G56510,,,,GRMZM2G475610,,GRMZM2G128750   
AT5G56870,,,,GRMZM2G476104,,GRMZM2G128771   
AT5G57340,,,,GRMZM2G478892,,GRMZM2G129060   
